												
Year	Date Event Began	Time Event Began	Date of Restoration	Time of Restoration	Area Affected	NERC Region	Alert Criteria	Event Type	Demand Loss (MW)	Number Affected		
2019	2019-01-07	20:57	2019-01-07	21:32	Michigan:	RF	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2019	2019-01-09	11:55	2019-01-09	11:56	New Mexico: San Juan County;	WECC	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Suspicious Activity	0	0		
2019	2019-01-11	11:36	2019-01-11	12:43	Maine:	RF	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2019	2019-01-12	19:20	2019-01-12	21:38	New Hampshire:	NPCC	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2019	2019-01-15	8:00	2019-01-15	8:02	Pennsylvania:	RF	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.	Vandalism	0	0		
2019	2019-01-16	5:19	2019-01-16	7:14	Texas: Nueces County;	TRE	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2019	2019-01-23	7:26	2019-01-23	17:05	Colorado: Larimer County;	WECC	"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing)."	System Operations	0	0		
2019	2019-01-24	4:39	2019-01-24	5:16	Ohio:	RF	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2019	2019-01-28	13:35	2019-01-28	13:40	Utah: Iron County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Actual Physical Attack	0	0		
2019	2019-01-30	16:30	\N	\N	Washington:	WECC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.	Vandalism	0	0		
2019	2019-01-31	21:33	2019-01-31	21:34	California:	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2019	2019-02-01	5:35	2019-02-01	6:10	Massachusetts	NPCC	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2019	2019-02-02	10:28	2019-02-02	10:29	California	WECC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.	Vandalism	0	0		
2019	2019-02-08	10:00	2019-02-08	10:30	Pennsylvania	RF	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Vandalism	0	0		
2019	2019-02-14	8:50	2019-02-14	12:10	New Jersey	RF	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Vandalism	0	0		
2019	2019-02-14	12:15	2019-02-14	12:16	Utah	WECC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.	Vandalism	0	0		
2019	2019-02-19	9:45	\N	\N	Texas	TRE	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2019	2019-02-20	12:50	2019-02-20	13:32	"Wisconsin, Minnesota, Iowa, Illinois"	MRO	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	740	0		
2019	2019-02-25	7:45	2019-02-25	18:40	Massachusetts	NPCC	"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing)."	Transmission Interruption	0	0		
2019	2019-02-27	11:25	2019-02-27	17:39	Iowa	MRO	"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing)."	Transmission Interruption	0	0		
2019	2019-02-27	21:35	2019-02-27	21:45	South Carolina	SERC	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Suspicious Activity	0	0		
2019	2019-02-28	7:02	2019-02-28	7:33	"Oklahoma, Arkansas, Louisiana"	SPP RE	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2019	2019-03-04	11:39	2019-03-08	16:52	Oklahoma:	SPP RE	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2019	2019-03-05	9:12	2019-03-05	18:57	"California: Kern County, Los Angeles County; Utah: Salt Lake County; Wyoming: Converse County;"	WECC	Cyber event that causes interruptions of electrical system operations.	System Operations	0	0		
2019	2019-03-13	6:12	2019-03-13	6:13	California: Los Angeles County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2019	2019-03-19	22:53	2019-03-19	22:54	Oklahoma:	SPP RE	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2019	2019-03-21	10:00	2019-03-21	10:05	Utah: Salt Lake County;	WECC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.	Vandalism	0	0		
2019	2019-03-29	23:36	2019-03-30	2:00	"California: San Diego County, Los Angeles County;"	WECC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.	Suspicious Activity	0	0		
2019	2019-04-01	14:15	2019-04-06	17:20	"Nevada: Carson City, Consolidated Municipality of[19], Washoe County, Churchill County;"	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Actual Physical Attack	0	0		
2019	2019-04-01	6:51	2019-04-01	7:53	New York: Broome County;	NPCC	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2019	2019-04-01	6:51	2019-04-01	7:53	New York: Monroe County;	NPCC	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2019	2019-04-02	8:33	2019-04-02	9:00	California: Kern County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2019	2019-04-02	10:15	2019-04-02	10:16	Utah: Salt Lake County;	WECC	Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.	Vandalism	0	0		
2019	2019-04-03	5:15	2019-04-03	12:39	California: Fresno County;	WECC	Fuel supply emergencies that could impact electric power system adequacy or reliability.	Fuel Supply Deficiency	0	0		
2019	2019-04-04	10:13	2019-04-04	12:08	Montana:	WECC	"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing)."	Transmission Interruption	0	0		
2019	2019-04-10	11:59	2019-04-10	12:00	Virginia:	SERC	"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility."	Suspicious Activity	0	0		
2019	2019-04-11	19:48	2019-04-11	20:00	Oregon: Washington:	WECC	"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing)."	Transmission Interruption	0	0		
2019	2019-04-12	11:20	2019-04-12	12:46	Minnesota: Martin County;	MRO	"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing)."	Transmission Interruption	0	0		
2019	2019-04-15	10:00	2019-04-15	14:00	Minnesota:	MRO	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2019	2019-04-16	10:30	2019-04-16	11:00	California: Kern County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
2019	2019-04-17	19:38	2019-04-17	23:52	Arizona:	WECC	Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.	System Operations	0	0		
2019	2019-04-18	20:08	2019-04-19	11:00	Colorado: Clear Creek County;	WECC	"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing)."	Transmission Interruption	0	0		
2019	2019-04-21	10:40	2019-04-21	10:45	Utah: Salt Lake County;	WECC	Damage or destruction of its Facility that results from actual or suspected intentional human action.	Vandalism	0	0		
